WLmean_5721442,SFmean_5721442,RFmean_5920012,SFmax_5721442,RHmean_GK48617,TXmin_GK48617,RFmean_6023001,RHmax_GK48617,RFmax_6022062,RFmean_5922001,RFmax_6021010,RFmax_KB48615,RFmean_6021010,RFmax_6122064,RFmax_6121001,RFmax_6120014,RFd5p.d95p_5921009,RFd50mm_5920012,RFd5p.d95p_6022001,RFd1mm.d50mm_6120014,RFd1mm.d50mm_6021013,RFd5p.d95p_6121067,TMd10p.d90p_KB48615,TXd10p.d90p_KB48615,RFd5p.d95p_KB48615,RHd10p_GK48617,RFd5p.d95p_6121015,RFd5p.d95p_6122064,RHd10p.d90p_KB48615,TMd10p.d90p_GK4861,TNd10p.d90p_GK48617,RFd1mm.d50mm_6121001,RFd1mm.d50mm_6021060,RFd1mm.d50mm_6022062,RFd95p_6022001,RHd90p_KB48615,TNd23_KB48615,TNd90p_KB48615,TNd23.d34_KB48615,TNd10p_GK48617,TXd23.d34_GK48617,RHd10p_KB48615,TXd90p_GK48617,TNd90p_GK48617,Cases
0.156275026,0.023874923,0.04146671,0.017410276,0.778793418,0.660377358,0.129577465,0.852941176,0.035714286,0.089688992,0.012738854,0.005173688,0.008654797,0.166261152,0.160697888,0.05437788,1,0.142857143,0.285714286,0,0,0.857142857,0.714285714,0.714285714,0.714285714,0,0.571428571,0.714285714,0.857142857,1,1,0.857142857,0.857142857,1,0,0,0.142857143,0.428571429,0.857142857,0,1,0,0,0.285714286,High
0.169545819,0.027605712,0.091552905,0.020423592,0.722120658,0.811320755,0.030392884,0.697478992,0.011337868,0.041295651,0.064604186,0.002217295,0.112512364,0.053527981,0.092133456,0.003133641,0.714285714,0.142857143,0.714285714,0.428571429,0,0.857142857,0.857142857,0.857142857,0.571428571,0,0.571428571,0.714285714,0.857142857,1,1,0.714285714,0.428571429,0.571428571,0,0,0,0,1,0,1,0,0,0,High
0.23109484,0.049480734,0.133159391,0.041711218,0.677635588,0.962264151,0.099332839,0.672268908,0.052910053,0.074203123,0.111919927,0.209903917,0.131676558,0.173560422,0.045607591,0.008294931,0.571428571,0.428571429,0.714285714,0.428571429,0,0.714285714,1,1,0.714285714,0,0.428571429,0.714285714,0.571428571,1,1,0.428571429,0.285714286,0.285714286,0.4,0,0,0,1,0,1,0.428571429,0,0,High
0.274796934,0.067283981,0.103107674,0.045599369,0.797684339,0.952830189,0.00074129,0.953781513,0.088813303,0.004516712,0.07188353,0.282335551,0.119312562,0.128142741,0.115396388,0.01843318,0.857142857,0.142857143,1,0.285714286,0.142857143,0.714285714,1,1,0.857142857,0.142857143,0.857142857,0.857142857,1,1,0.857142857,0.714285714,0.571428571,0.571428571,0,0,0,0,1,0,1,0,0,0,High
0.249742592,0.056713414,0,0.041041592,0.853747715,0.971698113,0.156412157,0.978991597,0.02532124,0.264550265,0.043676069,0.127124908,0.06120178,0.068126521,0.566880931,0.067096774,0.857142857,0,0.571428571,0.428571429,0.285714286,0.857142857,1,1,0.571428571,0,0.857142857,0.714285714,1,1,0.857142857,0.571428571,0.571428571,0.571428571,0,0,0,0.428571429,1,0,1,0,0,0.142857143,Low
0.252488274,0.058116294,0,0.052279428,0.761730652,0.962264151,0.038547072,0.966386555,0.043461829,0.020647826,0.072793449,0.025129342,0.06305638,0.120032441,0.110192837,0.073732719,0.571428571,0,0.714285714,0.285714286,1,1,1,1,0.857142857,0,0.857142857,0.714285714,1,1,0.714285714,0.857142857,0.571428571,0.714285714,0,0,0.142857143,0.142857143,0.571428571,0.285714286,1,0,0,0,Low
0.220912939,0.045426657,0,0.03298448,0.687995125,1,0.051890289,0.630252101,0.218820862,0.102593883,0,0.088691796,0,0.716545012,0.026017753,0.046635945,0.571428571,0,0.714285714,0.142857143,0.714285714,0.714285714,1,0.857142857,1,0,0.714285714,0.714285714,0.857142857,0.714285714,1,0.571428571,0.428571429,0.714285714,0.4,0,0,0.428571429,1,0,1,0.142857143,0,0,High
0.232696488,0.050044718,0,0.042650855,0.629494211,0.594339623,0.014825797,0.848739496,0.060468632,0.070331656,0.096269336,0.114560237,0.287339268,0.166666667,0.167125803,0.071520737,1,0,0.714285714,0.571428571,0.428571429,0.428571429,1,1,0.428571429,0,0.714285714,0.428571429,0.714285714,1,1,0.428571429,0.428571429,0.571428571,0,0,0,0.428571429,1,0,1,0.285714286,0,0.142857143,High
0.222857797,0.046174703,0,0.038946311,0.660572821,0.849056604,0.139362491,0.75210084,0.016439909,0.063233966,0.017470428,0.18255728,0.013105836,0.023925385,0.046831956,0.224700461,0.142857143,0,0.142857143,0.428571429,0.714285714,0,1,0.857142857,0.857142857,0,0.857142857,0.857142857,0.714285714,1,1,0.714285714,0.428571429,0.428571429,0.6,0,0,0.285714286,1,0,1,0.285714286,0,0,High
0.239903901,0.053158428,0,0.051112983,0.444241316,0.773584906,0.060044477,0.483193277,0.092781557,0.140534263,0.080982712,0.107169254,0.127349159,0.188969992,0.026323845,0.063225806,0,0,0.857142857,0.428571429,0.571428571,0,1,1,0.714285714,0,0.857142857,0.714285714,0.571428571,1,1,0.571428571,1,0.714285714,0,0,0.142857143,0.285714286,0.857142857,0,1,0.428571429,0,0,High
0.237615833,0.052143729,0,0.049406517,0.494210847,0.839622642,0.151223128,0.504201681,0.019274376,0.040005162,0.042038217,0.06504065,0.050692384,0.119221411,0,0.026359447,0.285714286,0,0.857142857,0.571428571,0.571428571,0,1,1,0,0,0.714285714,0,0.571428571,1,1,0,0,0,0,0,0,0,1,0,1,0.428571429,0,0,Low
0.263356595,0.062517256,0,0.051901414,0.647166362,0.490566038,0.077094144,0.672268908,0.023620559,0.001290489,0.06533212,0.086474501,0.070474777,0.0405515,0.052341598,0.048110599,0.428571429,0,0.142857143,0.857142857,0.571428571,0,1,1,0.428571429,0,0.571428571,0.285714286,1,1,1,0.285714286,0.285714286,0.285714286,0,0,0,0,1,0,1,0,0,0,High
0.298478435,0.077565478,0,0.065088725,0.591102986,0.641509434,0.128243143,0.663865546,0.000944822,0.292811976,0.03566879,0.164079823,0.087784372,0,0.234465871,0.007557604,0.857142857,0,0.285714286,1,0.571428571,0.142857143,1,1,0.571428571,0,0.571428571,0.285714286,1,1,0.857142857,0.142857143,0.142857143,0.142857143,0.2,0,0.285714286,0.142857143,0.714285714,0.142857143,1,0,0,0.285714286,High
0.264729436,0.062969151,0,0.045388761,0.646556977,0.688679245,0.134173462,0.638655462,0.015117158,0.026455026,0.039854413,0.013303769,0.071711177,0.115977291,0.029690848,0.012718894,0.857142857,0,0.142857143,0.571428571,0.285714286,0.857142857,1,1,0.428571429,0,0,1,0.571428571,1,1,0.857142857,0.857142857,0.857142857,0,0,0,0.428571429,1,0,1,0.428571429,0,0,Low
0.300423293,0.078472807,0,0.07294063,0.670932358,0.735849057,0.128984433,0.659663866,0.251133787,0.176022713,0.074613285,0.114560237,0.074183976,0.168288727,0.095500459,0,0.571428571,0,0.857142857,0.571428571,0.428571429,0.714285714,1,1,0.857142857,0,0.142857143,0.857142857,0.428571429,0.428571429,0.714285714,0.714285714,0.571428571,0.714285714,0.8,0,0,0.428571429,0.857142857,0,1,0.428571429,0,0.285714286,Low
0.351218396,0.103836742,0.187858175,0.129140611,0.702620353,0.613207547,0.051148999,0.718487395,0.05404384,0.420570396,0.175978162,0.059866962,0.318991098,0.045012165,0.010713193,0.013824885,0.428571429,0.428571429,0.857142857,0.571428571,0,0.428571429,0.571428571,1,0.142857143,0,0.285714286,0.571428571,0.142857143,0.142857143,1,0.285714286,0.428571429,0.285714286,0,0.428571429,0,1,1,0,1,0.857142857,0,0.571428571,Low
0.334515501,0.093137567,0.046219075,0.070758945,0.447288239,0.698113208,0.595255745,0.483193277,0.099395314,0.262872629,0.042038217,0.177383592,0.052670623,0.091240876,0.006121824,0.226912442,0.714285714,0.142857143,0.714285714,0.285714286,0.285714286,0.285714286,0.428571429,0.428571429,0.142857143,0.142857143,0.714285714,0.285714286,0.142857143,0,1,0.285714286,0.285714286,0.142857143,0.2,0.142857143,0,0.857142857,1,0,1,0.857142857,0.428571429,0.714285714,Low
0.331197803,0.093653176,0.020826539,0.105655099,0.460694698,0.735849057,0.029651594,0.491596639,0.009070295,0.552448455,0.103912648,0.243902439,0.070598417,0.00405515,0.037037037,0.039815668,0,0,0.285714286,0,0.142857143,0.285714286,0,0,0,0.285714286,0.714285714,0.428571429,0.285714286,0,1,0.285714286,0.285714286,0.285714286,0.4,0.142857143,0,0.857142857,1,0,0,0.714285714,1,0.571428571,High
0.332913854,0.092590102,0.3270745,0.074555293,0.521633151,0.764150943,0.026538176,0.483193277,0.003779289,0.099923563,0.26733394,0.189209165,0.358432245,0.004460665,0,0.046635945,0,0.714285714,0.571428571,0.571428571,0.857142857,0.142857143,0,0,0.428571429,0,0.571428571,0.285714286,0,0,0.857142857,0,0.428571429,0.285714286,0.2,0.428571429,0,0.857142857,1,0,0,1,1,0.857142857,High
0.399496625,0.158510139,0.211806364,0.382653447,0.463741621,0.70754717,0.727353595,0.43697479,0.016628874,0.067820165,0.323020928,0.031042129,0.234545005,0.0405515,0,0.012534562,0.142857143,0.142857143,0.142857143,0.428571429,0.714285714,0,0,0,0.285714286,0.428571429,0.428571429,0.142857143,0,0,1,0,0,0,0.6,0.428571429,0,1,1,0,0,1,1,1,High
0.622812035,0.309011235,0.592228486,0.35875752,0.383302864,0.698113208,0.176426983,0.378151261,0.008503401,0.035716767,0.361419472,0.793052476,0.502472799,0.002027575,0,0.003686636,0.285714286,0.428571429,0.285714286,0.571428571,0.428571429,0,0,0,0,0.142857143,0.428571429,0.142857143,0,0.285714286,0.857142857,0,0,0,0,0.142857143,0,0.571428571,1,0.142857143,0,0.857142857,1,0.857142857,High
0.330168173,0.091366564,0.005963752,0.074560693,0.361365021,0.735849057,0.414529281,0.365546218,0,0.007415349,0.01055505,0.047302291,0.007171118,0.00162206,0.036730946,0.013456221,0.142857143,0,0,0.142857143,0,0.142857143,0,0,0.285714286,0.714285714,0.142857143,0.142857143,0,0.714285714,0.714285714,0.142857143,0.142857143,0.142857143,0.8,0.857142857,0.142857143,0.285714286,0.857142857,0.142857143,0,1,1,0.142857143,High
0.390001144,0.12515014,0.663234404,0.158020931,0.294332724,0.688679245,0.000593032,0.31092437,0,0.005161956,1,0.028824834,1,0.01865369,0.013468013,0.00202765,0.142857143,0.571428571,0.285714286,0.285714286,0.285714286,0.285714286,0.428571429,0.571428571,0.285714286,0.857142857,0,0.428571429,0.714285714,0.714285714,0.857142857,0.285714286,0.285714286,0.285714286,0,0.285714286,0.285714286,0.142857143,0.714285714,0.142857143,0.428571429,0.285714286,0.714285714,0.142857143,High
0.624756893,0.28415229,0.088757396,0.227381222,0.297989031,0.603773585,0.820904374,0.327731092,0.024565382,0,0.038398544,0.588322247,0.0615727,0.064882401,0,0,0,0.285714286,0.285714286,0.857142857,0.142857143,0,0.714285714,0.714285714,0,0.571428571,0,0,0.857142857,0.571428571,1,0,0,0,0,0,0,0.142857143,1,0,0.714285714,0.142857143,0.428571429,0.285714286,High
0.24459444,0.055474537,0.006988771,0.067799631,0.374162096,0.688679245,0.028910304,0.462184874,0.023998488,0.001935734,0.123930846,0.193643755,0.09520277,0.016626115,0,0,0,0,0,0.285714286,0,0.142857143,0.571428571,0.285714286,0,0.142857143,0.142857143,0.285714286,0.285714286,1,0.857142857,0,0,0,0,0.428571429,0,0,1,0.142857143,1,0.714285714,0.428571429,0,Low
0.14998284,0.022519238,0.006988771,0.018927734,0.223034735,0.367924528,0.064492216,0.172268908,0,0,0.007643312,0.361419069,0.005563798,0,0,0,0,0,0,0.142857143,0,0,0.428571429,0.428571429,0,0,0.285714286,0,0.285714286,1,0.857142857,0,0,0,0,0.285714286,0.142857143,0,0.857142857,0,0.714285714,0.714285714,0.571428571,0,Low
0.135110399,0.018790809,0.054978335,0.014364557,0.229737964,0.745283019,0.005040771,0.210084034,0,0,0.090627843,0.053215078,0.074554896,0.00648824,0,0,0.142857143,0.142857143,0,0.428571429,0.142857143,0,1,1,0,0.142857143,0,0,0.714285714,0.428571429,0.571428571,0,0,0,0,0.857142857,0.142857143,0.285714286,0.857142857,0.142857143,1,0.285714286,0,0.142857143,High
0.117377874,0.015081259,0.006056935,0.011723855,0.146252285,0.603773585,0.013491475,0.092436975,0,0,0.002729754,0.37398374,0.003461919,0,0,0,0,0,0,0.142857143,0,0,0.857142857,1,0,0,0,0.142857143,1,0.857142857,0.857142857,0,0,0,0,0,0,0.285714286,1,0,1,0,0,0.142857143,Low
0.190252831,0.034733382,0.089689233,0.032449859,0.12675198,0.764150943,0.022979985,0.096638655,0,0,0.053867152,0.006651885,0.060583581,0,0.004591368,0,0,0.285714286,0,0.571428571,0,0,0.714285714,0.857142857,0.142857143,0,0,0,1,1,0.714285714,0.142857143,0,0,0,0.571428571,0,0,1,0,1,0,0,0.142857143,Low
0.118865118,0.015423424,0,0.012965903,0.252894577,0.433962264,0.051890289,0.306722689,0,0.206607304,0,0.184774575,0,0.002027575,0.123966942,0,0,0,0,0.142857143,0,0.571428571,0.714285714,1,0.428571429,0,0,0.857142857,1,1,0.428571429,0.428571429,0,0.142857143,0,0,0,0.142857143,1,0,1,0,0,0.142857143,Low
0.089921062,0.01004552,0,0.007079675,0.391224863,0.5,0,0.407563025,0.001322751,0.104400568,0,0.007390983,0,0,0.07805326,0,0,0,0.428571429,0,0,0.714285714,1,1,0.571428571,0,0.142857143,0.428571429,1,1,0.285714286,0.428571429,0,0.285714286,0,0.142857143,0,0.285714286,1,0,1,0,0,0,High
0.1013614,0.012234202,0.009318362,0.011383642,0.291285801,0.358490566,0,0.365546218,0.002834467,0.002580978,0,0.028085735,0,0.060827251,0.032139578,0,0.571428571,0,0.428571429,0,0,0.571428571,1,1,0.285714286,0,0,0.571428571,0.857142857,0.857142857,0.285714286,0.285714286,0.285714286,0.571428571,0.2,0,0,0.142857143,1,0,1,0.142857143,0,0.142857143,High
0.10708157,0.013213504,0.038531426,0.011507847,0.300426569,0.556603774,0.008154188,0.457983193,0.026455026,0,0.074249318,0.039911308,0.065529179,0.095296026,0.138353229,0.000552995,0.714285714,0.142857143,0.714285714,0.571428571,0,0.571428571,0.857142857,1,0.285714286,0,1,0.571428571,1,1,0.142857143,0.285714286,0.142857143,0.142857143,0.4,0,0,0,1,0,1,0,0,0,High
0.148495595,0.022623068,0.139262918,0.020164382,0.525289458,0.226415094,0.252928095,0.609243697,0.020786092,0,0.098453139,0.025868441,0.166295747,0.102595296,0.037037037,0.000921659,0.571428571,0.285714286,0.571428571,0.428571429,0,0.571428571,0.714285714,1,0.714285714,0,0.428571429,0.571428571,0.285714286,0.857142857,0,0.714285714,0.714285714,0.571428571,0,0,0,0.285714286,1,0,1,0.714285714,0.142857143,0.142857143,High
0.13579682,0.018971331,0.006755812,0.015509402,0.503351615,0.330188679,0,0.504201681,0.021919879,0.017421603,0.01455869,0.005912786,0.011745796,0.038523925,0.093357821,0,0.571428571,0,0.714285714,0,0.428571429,0.428571429,0.857142857,0.857142857,0.428571429,0,0.428571429,0.571428571,0.714285714,1,0.142857143,0.428571429,0.428571429,0.428571429,0,0,0,0,1,0,1,0.285714286,0,0,Low
0.118865118,0.015986228,0,0.020958213,0.503351615,0.198113208,0,0.512605042,0.063492063,0.030197445,0.000909918,0,0.0006182,0.126115166,0.04285277,0,0.714285714,0,0.714285714,0,0.428571429,0.142857143,0.571428571,0.714285714,0.142857143,0,0.714285714,0.142857143,0.571428571,1,0.857142857,0.142857143,0.142857143,0.142857143,0,0,0,0,1,0,0.857142857,0.285714286,0.142857143,0,Low
0.104450292,0.012594066,0,0.009417965,0.56733699,0.311320755,0,0.558823529,0.077475435,0.12066073,0.007461328,0.000739098,0.005563798,0.143957826,0.009182736,0.000921659,0.142857143,0,0.142857143,0,0.285714286,0.428571429,1,1,0.428571429,0,0.714285714,0,1,1,0.857142857,0.142857143,0.428571429,0.428571429,0,0,0,0,1,0,0.857142857,0,0.142857143,0.142857143,High
0.092209129,0.010493875,0.022131109,0.009774379,0.519195612,0.452830189,0,0.525210084,0.066137566,0.038714673,0.003639672,0.240206948,0.002472799,0.01216545,0.140801959,0.009769585,0.428571429,0,0.714285714,0.142857143,0,0.571428571,1,1,0.285714286,0,0.714285714,0.714285714,0.428571429,1,0.571428571,0.285714286,0.571428571,0.571428571,0,0,0,0,1,0,1,0.571428571,0,0,High
0.128932616,0.018164292,0.069188837,0.020596399,0.488726386,0.160377358,0,0.432773109,0.017006803,0.073815976,0.066424022,0.160384331,0.070474777,0,0.00765228,0.000921659,0,0.142857143,0.428571429,0.142857143,0.571428571,0.285714286,1,0.857142857,0.428571429,0,0.285714286,0.142857143,0.714285714,0.857142857,1,0.142857143,0.142857143,0.142857143,0,0.285714286,0,0,1,0,1,0.142857143,0,0.142857143,Low
0.161766388,0.027057066,0.183198994,0.035781788,0.521633151,0.301886792,0.028910304,0.483193277,0.03968254,0.11007872,0.156141947,0.000739098,0.171241345,0.056772101,0.174471993,0,0.857142857,0.285714286,0.428571429,0.285714286,0.285714286,0.714285714,1,1,0.428571429,0,0.285714286,0.571428571,0.714285714,1,1,0.285714286,0.428571429,0.428571429,0,0.428571429,0,0,1,0,1,0.285714286,0,0,Low
0.212332685,0.042107648,0.003121651,0.031936839,0.370505789,0.273584906,0.146923647,0.56302521,0.002834467,0,0.079162875,0,0.113748764,0.068937551,0,0,0.142857143,0,0.571428571,0.428571429,0.142857143,0,1,0.857142857,0,0,0.571428571,0,0.714285714,1,0.714285714,0,0.142857143,0.142857143,0,0,0,0,1,0,1,0.285714286,0,0,High
0.192769706,0.035481427,0,0.039842746,0.525898842,0.58490566,0.003558191,0.533613445,0.120937264,0.152277713,0.016196542,0,0.015454995,0.192619627,0.24181206,0.009769585,0.571428571,0,0.285714286,0.428571429,0.285714286,0.857142857,1,0.857142857,0.428571429,0,0,0.571428571,0.428571429,1,0.857142857,0.571428571,0.714285714,0.857142857,0,0,0,0.142857143,1,0,0.428571429,0.571428571,0.571428571,0,Low
0.177096442,0.030253368,0.037925733,0.026439426,0.501523461,0.179245283,0.050407709,0.470588235,0.021730915,0.071622145,0.071519563,0,0.113625124,0,0,0.028571429,0,0.142857143,0.857142857,0.428571429,0.428571429,0,1,1,0.142857143,0,0.142857143,0,1,1,0.857142857,0,0.142857143,0,0,0,0,0,1,0,1,0,0,0,Low
0.164740876,0.026297222,0.000698877,0.022994092,0.622790981,0.311320755,0.041512231,0.575630252,0.104875283,0.103239128,0.06733394,0.014042868,0.091493571,0.243309002,0.07805326,0.021935484,0.285714286,0,0.428571429,0,0.142857143,0.857142857,1,1,0.857142857,0,0,0.714285714,1,1,0.857142857,0.714285714,0.857142857,0.857142857,0.2,0,0,0,1,0,0.714285714,0,0.428571429,0,Low
0.195744194,0.036512645,0.014955971,0.033978118,0.424741011,0.377358491,0.003706449,0.516806723,0,0.060652987,0.074613285,0.148558758,0.132294758,0,0.041322314,0.00921659,0.571428571,0,0.857142857,0.714285714,0.571428571,0.285714286,1,0.857142857,0.285714286,0,0.714285714,0.285714286,0.571428571,1,0.714285714,0.428571429,0.428571429,0.285714286,0.2,0.142857143,0,0,1,0.285714286,1,0,0,0,Low
0.181672578,0.032922262,0,0.04046377,0.492992078,0.5,0.102297999,0.533613445,0.044406652,0.05084527,0.084622384,0.02623799,0.136003956,0.143957826,0.197428834,0.015668203,0.571428571,0,0.571428571,0.571428571,0.142857143,0.714285714,1,1,0.571428571,0,0,0.714285714,0.714285714,0.857142857,0.714285714,0.428571429,0.857142857,0.857142857,0,0,0.142857143,0,0.857142857,0.142857143,1,0.142857143,0,0,High
0.24390802,0.054569567,0.001164795,0.045583169,0.506398537,0.367924528,0.145292809,0.491596639,0.028344671,0.070331656,0.054595086,0.136733186,0.097057369,0.022303325,0.053565963,0.000921659,0.285714286,0,0.714285714,0.285714286,0.571428571,0.428571429,0.857142857,0.714285714,0.571428571,0,0.857142857,0.428571429,0.857142857,0.857142857,0.714285714,0.428571429,0.428571429,0.428571429,0,0,0,0,1,0.142857143,1,0,0,0,Low
0.214163139,0.043097569,0,0.036381212,0.457038391,0.5,0.002965159,0.495798319,0.061413454,0.062072525,0.069153776,0.089430894,0.069856578,0.103406326,0.055096419,0.072626728,0.714285714,0,0.428571429,0.571428571,0.142857143,0.142857143,0.714285714,0.857142857,0.428571429,0,0.428571429,0.428571429,0.571428571,0.857142857,0.857142857,0.285714286,0.285714286,0.285714286,0,0,0,0,1,0,1,0,0,0,Low
0.172177096,0.02842455,0.018403765,0.021827647,0.375380865,0.481132075,0,0.428571429,0.042517007,0.084527036,0.001819836,0.018477458,0.0012364,0.113544201,0.010713193,0.033179724,0.142857143,0,0.571428571,0.142857143,0.571428571,0.285714286,0.857142857,0.857142857,0.142857143,0,0.571428571,0.142857143,0.428571429,0.285714286,1,0.142857143,0,0.142857143,0,0,0,0,1,0,1,0,0,0,Low
0.133966365,0.018627985,0.032101757,0.015034183,0.541133455,0.603773585,0,0.621848739,0.042517007,0.118724997,0.024203822,0.080561715,0.025098912,0.04460665,0.107131925,0.141751152,0,0,0.142857143,0,0.285714286,0.857142857,1,0.857142857,0.857142857,0,0.285714286,0.428571429,0.857142857,1,0.857142857,0.857142857,0.714285714,1,0,0,0,0.142857143,0.857142857,0.142857143,1,0,0,0,Low
0.125614918,0.016714216,0.07366165,0.012161272,0.450335161,0.70754717,0,0.432773109,0.011337868,0.165182604,0.102820746,0.219512195,0.116468843,0.0081103,0.110192837,0.076497696,0,0.142857143,0.714285714,0.285714286,0.714285714,0.857142857,0.285714286,0.285714286,0.428571429,0,0.428571429,0.714285714,0.142857143,1,0.714285714,0.571428571,0.428571429,0.428571429,0,0,0,0,1,0,1,0,0,0,Low
0.162452809,0.025975114,0.175418162,0.022902289,0.7519805,0.79245283,0.113417346,0.726890756,0.068027211,0.145825268,0.131938126,0.175166297,0.202151335,0.162206002,0.07805326,0.044239631,0,0.571428571,0.571428571,0.428571429,0.428571429,1,1,0.714285714,0.857142857,0,0.142857143,0.714285714,0.714285714,0.714285714,0.857142857,0.571428571,0.571428571,0.285714286,0,0,0,0,1,0.142857143,1,0,0,0,Low
0.1587919,0.025132678,0.007687649,0.023550314,0.653260207,0.216981132,0.020756116,0.731092437,0.010393046,0.110982062,0.051683348,0.124168514,0.038328388,0.077047851,0.041322314,0.011059908,0,0,0.571428571,0.285714286,0.285714286,0.714285714,1,1,0.428571429,0,0.571428571,0.571428571,1,0.428571429,0.857142857,0.428571429,0.571428571,0.571428571,0,0,0,0,1,0,1,0,0,0,Low
0.158563094,0.025861845,0.147928994,0.033729709,0.768433882,0.481132075,0.054114159,0.718487395,0.119614512,0.068395922,0.119199272,0.098300074,0.184841741,0.191808597,0.096112642,0.051981567,0,0.428571429,0.571428571,0.714285714,0.142857143,1,0.714285714,0.714285714,0.714285714,0.285714286,0.714285714,1,0.571428571,0.714285714,1,0.857142857,0.714285714,0.857142857,0.4,0,0,0,1,0,1,0,0,0,High
0.198718682,0.037422334,0.062433024,0.031083606,0.792809262,0.783018868,0.14306894,0.806722689,0.028344671,0.043876629,0.046405823,0.037694013,0.064910979,0.059610706,0.171104989,0.028571429,0,0.285714286,1,0.142857143,0.714285714,0.714285714,0.714285714,0.571428571,0.857142857,0,1,1,0.571428571,1,0.857142857,0.571428571,0.857142857,0.857142857,0,0.142857143,0.285714286,0.142857143,0.714285714,0.142857143,1,0,0,0,Low
0.163711246,0.025901961,0.011135442,0.018317511,0.812309567,0.839622642,0.105263158,0.924369748,0.016250945,0.170344561,0.040946315,0.068736142,0.028313551,0.091240876,0.134067952,0.060829493,0,0,0.857142857,0.142857143,0.428571429,1,0.714285714,0,0.571428571,0,0.428571429,0.857142857,0.142857143,0.428571429,1,0.571428571,0.714285714,0.714285714,0,0.142857143,0,0,1,0,1,0,0,0,Low
0.170346642,0.028154357,0.068070633,0.024241541,0.712370506,0.877358491,0.028169014,0.924369748,0.05952381,0.058717254,0.14922657,0.053215078,0.162091988,0.100973236,0.054484236,0.041474654,0.285714286,0.142857143,0.857142857,0.714285714,0.571428571,0.714285714,1,1,0.428571429,0,0.857142857,0.428571429,1,0.714285714,1,0.428571429,0.142857143,0.285714286,0,0.142857143,0,0.285714286,1,0,1,0,0,0,Low
0.126758952,0.01757317,0.0244607,0.018096102,0.990249848,0.867924528,0.072349889,0.987394958,0.046107332,0.089688992,0.032757052,0.027346637,0.034000989,0.125304136,0.420875421,0.032626728,0.285714286,0,0.571428571,0.428571429,0.428571429,0.571428571,0.571428571,0.571428571,0.428571429,0,1,0.428571429,0.428571429,0.857142857,1,0.285714286,0.571428571,0.571428571,0.2,0.142857143,0,0,1,0,1,0,0,0,Low
0.124470884,0.017234544,0.098914411,0.017966497,0.77757465,0.320754717,0.052928095,0.932773109,0.009448224,0.011614402,0.039126479,0.050997783,0.068001978,0.072587186,0.049586777,0.062119816,0,0.285714286,0.428571429,0.285714286,1,1,0.857142857,0.714285714,0.857142857,0,1,0.857142857,1,1,1,0.285714286,0.428571429,0.285714286,0.2,0,0,0.142857143,1,0,1,0,0,0,Low
0.144720284,0.021617808,0.057307925,0.020304788,0.489945155,0.698113208,0.150778354,0.722689076,0.214852608,0.143760485,0.021838035,0.093865484,0.035855589,0.51784266,0.107131925,0.027465438,0,0,1,0.428571429,0.857142857,0.428571429,0.857142857,0.857142857,0.428571429,0,0.428571429,0.285714286,0.857142857,0.857142857,1,0.285714286,0,0,0,0,0,0.142857143,1,0,1,0,0,0,Low
0.160851161,0.025997532,0.108325956,0.028653512,0.939061548,0.660377358,0.058117124,1,0.042328042,0.134210866,0.070609645,0.136733186,0.135385757,0.051094891,0.69513315,0.050691244,0.571428571,0.285714286,0.142857143,0.428571429,0.571428571,0.714285714,1,1,0.428571429,0,0.428571429,0.571428571,0.571428571,1,1,0.571428571,0.571428571,0.571428571,0,0.142857143,0,0,1,0,1,0.428571429,0,0,Low
0.106166342,0.012944491,0.008852444,0.01108123,0.854966484,0.632075472,0.037064492,0.911764706,0.175736961,0.121305975,0.034576888,0.166297118,0.024109792,0.052716951,0.358126722,0.222304147,0.142857143,0,0.714285714,0.285714286,0.714285714,0.571428571,1,1,0.857142857,0,0.857142857,0.428571429,0.428571429,1,1,0.571428571,0.428571429,0.428571429,0.2,0.142857143,0,0.285714286,1,0,1,0.571428571,0,0.142857143,Low
0.112916142,0.014783928,0.097796207,0.018992537,1,0.764150943,0.024462565,0.991596639,0.389455782,0.012388695,0.079162875,0.075388027,0.064787339,1,0.505662687,0.133087558,0.428571429,0.142857143,0.857142857,0.285714286,0.285714286,0.285714286,1,1,0.428571429,0,0.285714286,0.285714286,1,1,1,0.571428571,0.428571429,0.714285714,0,0,0,0,1,0,1,0,0,0,Low
0.136025626,0.019407888,0.071565019,0.016837853,0.704448507,0.811320755,0.096071164,0.705882353,0.207105064,0.60240031,0.05277525,0.048780488,0.047725025,0.352798054,0.019283747,0.212903226,0.857142857,0.142857143,0.571428571,0.714285714,0.285714286,0.285714286,1,1,0.142857143,0,0.571428571,0.142857143,1,1,1,0.142857143,0,0,0.2,0.142857143,0,0,1,0,1,0,0,0,Low
0.199748313,0.038300167,0.049946419,0.042110834,0.947592931,0.679245283,0.239584878,0.987394958,0.469387755,1,0,0.06947524,0,0.414436334,1,0.418986175,0.571428571,0.142857143,0.142857143,0.714285714,0,0.428571429,0.857142857,1,0.571428571,0,0.857142857,0.285714286,0.857142857,1,1,0.428571429,0.285714286,0.142857143,0,0.142857143,0,0.285714286,0.857142857,0,1,0.142857143,0,0,Low
