WLmean_5721442,RHmean_GK48617,RFmean_5920012,SFmean_5721442,RFmean_6023001,RFmean_5922001,RFmean_6021010,RFd5p.d95p_5921009,RFd5p.d95p_6022001,RFd1mm.d50mm_6021013,RFd5p.d95p_6121015,TMd10p.d90p_GK4861,TMd10p.d90p_KB48615,RHd10p.d90p_KB48615,TNd10p.d90p_GK48617,RFd1mm.d50mm_6120014,RFd5p.d95p_6121067,RFd5p.d95p_KB48615,RFd5p.d95p_6122064,Cases
0.024139115,0.644119439,0.028793738,0.001888992,0.09414381,0.001935734,0.036473788,0.285714286,0.714285714,0.714285714,0.714285714,0.714285714,0.857142857,0.857142857,1,0.428571429,0.857142857,0.857142857,0.714285714,Low
0.053998398,0.390006094,0.045054279,0.005180864,0.109710897,0.001290489,0.079129575,0.571428571,0.857142857,0.142857143,0.571428571,0.714285714,0.857142857,0.857142857,1,0.571428571,0.142857143,0.142857143,0,Low
0.074934218,0.624619135,0.011182034,0.008075116,0.089696071,0.031616983,0.009891197,0.714285714,0.142857143,0.571428571,0.571428571,0.857142857,0.714285714,1,1,0.285714286,0.285714286,0.571428571,0.428571429,Low
0.039583572,0.839731871,0.030051717,0.003383903,0.020756116,0.103368177,0.064416419,0.714285714,0.714285714,0.571428571,0.857142857,1,0.714285714,0.571428571,1,0.428571429,0.714285714,0.571428571,0.571428571,Low
0.041414026,0.876294942,0.044495178,0.003592742,0.082283173,0.001290489,0.003090999,0.285714286,0.142857143,0.571428571,0.285714286,1,1,1,1,0.142857143,0.571428571,0.714285714,0.571428571,Low
0.062464249,0.689213894,0.004006896,0.006315911,0,0.001290489,0.130934718,0.571428571,0.428571429,0.714285714,0.285714286,1,1,1,1,0.142857143,0.285714286,0.142857143,0.285714286,Low
0.117835488,0.482023157,0.022503844,0.015861161,0.069681245,0.046586656,0.033753709,0.857142857,0.285714286,0.142857143,0.428571429,1,1,1,1,0.714285714,0,0.428571429,0.142857143,Low
0.069099645,0.606946984,0.016353725,0.007023841,0.057079318,0.003226223,0.014589515,0.714285714,0.571428571,0.285714286,0.571428571,1,0.857142857,0.857142857,1,0.285714286,0.857142857,0.714285714,0.857142857,Low
0.098272509,0.708104814,0.016773051,0.012811165,0.042994811,0.002580978,0.068001978,0,0.857142857,0.714285714,0.285714286,1,1,0.571428571,1,0.571428571,1,0.857142857,1,Low
0.176066812,0.603290676,0.04402926,0.0307324,0.004447739,0.002451929,0.131676558,0.857142857,0.857142857,0.428571429,0.142857143,1,0.714285714,1,1,0.714285714,0.428571429,0.571428571,0.428571429,Low
0.135224803,0.332723949,0.01956856,0.019068082,0.032320237,0.002710027,0.072453017,0,0.714285714,0.428571429,0.857142857,1,1,0.571428571,0.857142857,0.428571429,0,0.142857143,0,High
0.126758952,0.529555149,0.021245865,0.017160212,0.132394366,0.040779455,0.098664688,0.571428571,0,0,1,1,0.857142857,0.571428571,1,0.857142857,0.285714286,0.142857143,0.428571429,Low
0.242992793,0.341255332,0.231840842,0.068924018,0.123943662,0.050329075,0.768669634,0.142857143,0.714285714,0.714285714,0.428571429,0.857142857,0.857142857,0.857142857,1,0.428571429,0.142857143,0,0,High
0.347786294,0.327848872,0.048548665,0.12273964,0.656338028,0.002580978,0.095326409,0,0.142857143,0.714285714,0,0,0.571428571,0,1,0.571428571,0.285714286,0.428571429,0.428571429,Low
0.163517258,0.311395491,0.013418441,0.026145633,0.076056338,0.000774293,0.028931751,0,0.428571429,0.571428571,0.285714286,0.142857143,0.142857143,0.571428571,0.857142857,0.428571429,0,0,0,High
0.141914914,0.187081048,0.092344966,0.021260765,0.012601927,0.000645245,0.210806133,0,0,0,0.142857143,0,0,0.857142857,0.714285714,0.285714286,0,0.285714286,0,Low
0.119979308,0.211456429,0,0.016313877,0.041363973,0.025293586,0,0,0.285714286,0.142857143,0.571428571,0,0.285714286,0.571428571,1,0,0,0,0,Low
0.104505006,0.170018281,0.002143223,0.012658241,0,0.012775842,0.009396637,0.571428571,0,0,0,0.571428571,0,0.285714286,0.571428571,0.142857143,0,0,0,Low
0.084658506,0.165143205,0.000698877,0.009213703,0.013343217,0.010323913,0.012982196,0.285714286,0,0.285714286,0,0.571428571,0.142857143,0.428571429,0.428571429,0.142857143,0.142857143,0.142857143,0,Low
0.065324334,0.386959171,0.014443461,0.00642328,0,0.025809782,0.019164194,0,0,0,0,0.142857143,0.571428571,0.571428571,0.714285714,0.428571429,0.142857143,0.428571429,0.571428571,Low
0.069557259,0.266301036,0.003540977,0.007045079,0.011860638,0.112143502,0.008654797,0,0.428571429,0,0,0.714285714,1,1,0.428571429,0.142857143,0,0,0,Low
0.064637913,0.17794028,0.005591017,0.006449238,0.006671609,0.012904891,0.004327399,0.142857143,0.142857143,0,0,0.571428571,0.571428571,1,0.571428571,0,0,0,0,Low
0.052511154,0.065813528,0.003261427,0.004804482,0.006671609,0.000645245,0.011127596,0.142857143,0,0,0.142857143,0.857142857,0.714285714,0.857142857,0.857142857,0.285714286,0.285714286,0.142857143,0.285714286,Low
0.137970484,0.056672761,0.03964963,0.021863223,0.020014826,0,0.105712166,0.428571429,0,0,0.142857143,0.714285714,0.857142857,1,1,0.571428571,0.285714286,0.142857143,0.142857143,Low
0.093124356,0.057891529,0.006243302,0.010682656,0.082283173,0,0.03276459,0.571428571,0.142857143,0.142857143,0.142857143,0.285714286,1,1,0.857142857,0.428571429,0.142857143,0.142857143,0.142857143,Low
0.099874156,0.208409506,4.66E-05,0.012172848,0.016308377,0,0,0.714285714,0.571428571,0,0.285714286,1,0.857142857,1,1,0,0.285714286,0.714285714,0.571428571,Low
0.077107882,0.174893358,0.001397754,0.008263897,0,0,0.0006182,0.571428571,0.285714286,0,0.285714286,1,0.571428571,1,1,0,0.428571429,0.571428571,0.428571429,Low
0.083400069,0.33820841,0,0.009048519,0,0.008904375,0,0.571428571,0.428571429,0,0.285714286,0.857142857,1,1,0.428571429,0,0.571428571,0.571428571,0.714285714,Low
0.06486672,0.240706886,0,0.006468116,0,0.000774293,0,0.714285714,0.285714286,0.142857143,0.571428571,0.285714286,1,1,0.571428571,0,0.285714286,0.428571429,0.428571429,Low
0.072874957,0.48385131,0.000232959,0.007506413,0.020014826,0,0,0.571428571,0.714285714,0.285714286,0.285714286,0.571428571,1,1,0.285714286,0,0.428571429,0.714285714,0.714285714,Low
0.06383709,0.400975015,0.00489214,0.006221521,0,0.003871467,0.011127596,0.857142857,0.857142857,0.428571429,0.714285714,0.857142857,0.571428571,0.714285714,0.285714286,0,0.714285714,0.714285714,0.571428571,Low
0.063265073,0.452772699,0,0.006148368,0.005189029,0.074203123,0,0.285714286,0.571428571,0.428571429,0.571428571,1,0.714285714,0.571428571,0.285714286,0,0.428571429,0.285714286,0.285714286,Low
0.060862602,0.41377209,0,0.005847498,0,0,0,0.714285714,0.571428571,0.285714286,0.571428571,1,1,0.857142857,0.571428571,0,0.428571429,0.285714286,0.428571429,Low
0.067726805,0.36380256,0.00722173,0.006771346,0,0.001290489,0.047477745,0.714285714,0.857142857,0.428571429,0.714285714,0.857142857,0.857142857,1,0.142857143,0.285714286,0,0,0,Low
0.09289555,0.265082267,0.020966314,0.010653159,0.15255745,0.000645245,0.060707221,0.571428571,0,0.571428571,0.285714286,1,1,0.857142857,0.857142857,0.428571429,0.714285714,0.428571429,0.428571429,Low
0.120123556,0.358318099,0.008153567,0.015909536,0.173461824,0,0.018545994,0.285714286,0.714285714,0.571428571,0.428571429,1,1,1,0.714285714,0.142857143,0.285714286,0.428571429,0.142857143,Low
0.116462647,0.252285192,0.028886922,0.015426964,0.005189029,0.003226223,0.027818991,0.571428571,0.714285714,0.428571429,0.142857143,1,0.857142857,1,1,0,0.428571429,0.428571429,0.571428571,Low
0.136940853,0.18464351,0.008153567,0.019420866,0.034840623,0.071622145,0.017309594,0.571428571,0.857142857,0.571428571,0.571428571,1,1,1,0.857142857,0.142857143,0.285714286,0.285714286,0,Low
0.11451779,0.262644729,0.06206029,0.014619924,0,0.065814944,0.070969337,0.428571429,0.142857143,0.142857143,0.285714286,0.857142857,1,0.857142857,0.428571429,0.142857143,0.142857143,0.285714286,0.428571429,Low
0.156961446,0.346130408,0.043563342,0.024126238,0.089696071,0.020647826,0.122650841,0.142857143,0.428571429,0.285714286,0.428571429,1,1,1,0.857142857,0.571428571,0.857142857,0.857142857,0.857142857,Low
0.146779545,0.332723949,0.033872245,0.021589491,0.22994811,0.322235127,0.080984174,0.714285714,0.714285714,0.285714286,0.142857143,0.857142857,0.857142857,0.857142857,0.857142857,0.428571429,0.142857143,0.714285714,0.428571429,Low
0.100102963,0.279707495,0.08293342,0.012171668,0.140696812,0.449864499,0.261498516,0.857142857,0.285714286,0.285714286,0.285714286,1,1,0.714285714,0.857142857,0.571428571,0.428571429,0.428571429,0.285714286,Low
0.097357282,0.388787325,0.028653963,0.011559309,0.022979985,0.449864499,0.070474777,0.571428571,0.571428571,0.142857143,0.714285714,1,1,0.428571429,0.285714286,0.142857143,0.571428571,0.428571429,0.428571429,Low
0.072074133,0.35709933,0.030750594,0.007775426,0.035581913,0.449864499,0.045128586,0.428571429,0.571428571,0.285714286,0.142857143,1,1,0.857142857,0.428571429,0.428571429,0.428571429,0.714285714,0.714285714,Low
0.081912825,0.441803778,0.052136234,0.009580646,0.108969607,0.449864499,0.165677547,0.142857143,0.857142857,0.428571429,0.571428571,0.857142857,1,1,0.857142857,0.714285714,0.285714286,0.428571429,0.428571429,Low
0.204438851,0.48385131,0.0028421,0.043469232,0.101704967,0.449864499,0.007418398,0.428571429,0.571428571,0.571428571,0.571428571,0.142857143,0.857142857,0.857142857,0.857142857,0,0.714285714,0.714285714,0.714285714,Low
0.135911223,0.405850091,0,0.019654483,0.101704967,0.449864499,0,0.571428571,0.857142857,0.571428571,0.714285714,0.714285714,1,1,1,0,0.285714286,0,0.142857143,Low
0.144720284,0.393662401,0,0.021739336,0.101704967,0.449864499,0,0.857142857,0.428571429,0.428571429,0.285714286,0.857142857,0.428571429,0.285714286,0.857142857,0,0.571428571,0.714285714,0.714285714,Low
0.073446974,0.484460694,0,0.007589004,0.101704967,0.449864499,0,0.571428571,0.571428571,0.571428571,0.714285714,1,0.857142857,0.142857143,0.857142857,0,0.857142857,1,1,Low
0.096098845,0.57952468,0,0.011770508,0.101704967,0.449864499,0,0.857142857,0.857142857,0.142857143,0.142857143,0.857142857,1,0.714285714,1,0,0.857142857,0.857142857,0.714285714,Low
0.142203409,0.468007313,0,0.022216008,0.101704967,0.449864499,0,1,0.857142857,0.571428571,0,1,1,1,1,0,0.571428571,0.428571429,0.428571429,Low
0.082141631,0.514320536,0,0.008970647,0.101704967,0.449864499,0,0.857142857,0.571428571,0.142857143,0,1,0.714285714,0.714285714,1,0,0.428571429,0.714285714,0.571428571,Low
0.083857682,0.546008531,0,0.00913937,0.101704967,0.449864499,0,0.428571429,0.857142857,0.142857143,0,0.857142857,1,0.857142857,1,0,0.571428571,0.571428571,0.428571429,Low
0.117949891,0.575258988,0,0.015614565,0.101704967,0.449864499,0,0.857142857,0.857142857,0.285714286,0.142857143,1,1,0.857142857,1,0,0.857142857,0.857142857,1,Low
0.122869237,0.91102986,0,0.017063461,0.101704967,0.449864499,0,1,0.857142857,0.571428571,0,0.857142857,0.857142857,0.857142857,1,0,0.428571429,0.428571429,0.428571429,Low
0.123670061,0.472273004,0,0.016603307,0.101704967,0.449864499,0,0.571428571,0.428571429,0.428571429,0,0.857142857,1,1,1,0,1,1,0.857142857,Low
0.134824391,0.434491164,0,0.018833875,0.101704967,0.449864499,0,0.285714286,0.857142857,0.714285714,0,1,1,0.714285714,1,0,0.714285714,0.857142857,0.714285714,Low
0.152614117,0.622790981,0,0.026226429,0.101704967,0.449864499,0,0.714285714,0.857142857,0.571428571,0,1,1,1,1,0,0.428571429,0.714285714,0.714285714,Low
0.088319414,0.404021938,0,0.009980626,0.101704967,0.449864499,0,1,0.571428571,1,0,1,1,1,0.857142857,0,0.142857143,0,0,Low
0.079853564,0.385740402,0,0.008893955,0.101704967,0.449864499,0,1,0,0.428571429,0.571428571,1,1,0.285714286,0.857142857,0,0.571428571,0.428571429,0.428571429,Low
0.10708157,0.459475929,0,0.014227024,0.101704967,0.449864499,0,1,0.714285714,0.571428571,0.714285714,1,1,0.857142857,1,0,0.142857143,0.142857143,0.285714286,Low
